2024-05-04 00:58:45,harugasumi,domain,smbbloadcar34.tjvhizkq.workers.dev,#phishing,https://twitter.com/harugasumi/status/1786561064571912469
2024-05-04 00:58:45,harugasumi,url,https://smbbloadcar34.tjvhizkq.workers.dev,#phishing,https://twitter.com/harugasumi/status/1786561064571912469
2024-05-04 00:58:45,harugasumi,domain,cengfons123.cn,#phishing,https://twitter.com/harugasumi/status/1786561064571912469
2024-05-04 00:58:45,harugasumi,url,https://cengfons123.cn/jr66e4,#phishing,https://twitter.com/harugasumi/status/1786561064571912469
2024-05-04 00:58:45,harugasumi,ip,185.125.50.191,#phishing,https://twitter.com/harugasumi/status/1786561064571912469
2024-05-04 01:25:24,harugasumi,url,https://www.maimeiwu.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,domain,maimeiwu.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,url,https://www.kwrcjc.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,domain,kwrcjc.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,url,https://www.jrqfld.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,domain,jrqfld.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,url,https://www.jqmgapg.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,domain,jqmgapg.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,url,https://www.ikwupa.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,domain,ikwupa.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,url,https://www.i7joka.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,domain,i7joka.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,url,https://www.hzjoge.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,domain,hzjoge.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,url,https://www.cgtholu.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:24,harugasumi,domain,cgtholu.cn,#phishing,https://twitter.com/harugasumi/status/1786567770811097130
2024-05-04 01:25:45,harugasumi,ip,204.152.213.56,#phishing,https://twitter.com/harugasumi/status/1786567860598554968
2024-05-04 01:25:45,harugasumi,url,https://www.rqwxhp.cn,#phishing,https://twitter.com/harugasumi/status/1786567860598554968
2024-05-04 01:25:45,harugasumi,domain,rqwxhp.cn,#phishing,https://twitter.com/harugasumi/status/1786567860598554968
2024-05-04 01:25:45,harugasumi,domain,propadel.cn,#phishing,https://twitter.com/harugasumi/status/1786567860598554968
2024-05-04 01:25:45,harugasumi,url,https://www.propadel.cn,#phishing,https://twitter.com/harugasumi/status/1786567860598554968
2024-05-04 01:25:45,harugasumi,domain,mukuxb.cn,#phishing,https://twitter.com/harugasumi/status/1786567860598554968
2024-05-04 01:25:45,harugasumi,url,https://www.mkoxjm.cn,#phishing,https://twitter.com/harugasumi/status/1786567860598554968
2024-05-04 01:25:45,harugasumi,domain,mkoxjm.cn,#phishing,https://twitter.com/harugasumi/status/1786567860598554968
2024-05-04 01:25:45,harugasumi,url,https://www.mukuxb.cn,#phishing,https://twitter.com/harugasumi/status/1786567860598554968
2024-05-04 01:38:03,harugasumi,ip,192.253.238.4,#phishing,https://twitter.com/harugasumi/status/1786570954132574210
2024-05-04 01:38:03,harugasumi,domain,acconuapps.appensmes.com,#phishing,https://twitter.com/harugasumi/status/1786570954132574210
2024-05-04 01:38:03,harugasumi,url,https://www.acconuapps.appensmes.com,#phishing,https://twitter.com/harugasumi/status/1786570954132574210
2024-05-04 01:38:03,harugasumi,domain,acconapps.appensmes.com,#phishing,https://twitter.com/harugasumi/status/1786570954132574210
2024-05-04 01:38:03,harugasumi,url,https://www.acconapps.appensmes.com,#phishing,https://twitter.com/harugasumi/status/1786570954132574210
2024-05-04 03:05:10,SarlackLab,ip,147.185.221.19,#Njrat,https://twitter.com/SarlackLab/status/1786592881517507045
2024-05-04 03:05:10,SarlackLab,url,http://these-accommodation.gl.at.ply.gg,#Njrat,https://twitter.com/SarlackLab/status/1786592881517507045
2024-05-04 03:05:10,SarlackLab,url,http://147.185.221.19:39657,#Njrat,https://twitter.com/SarlackLab/status/1786592881517507045
2024-05-04 03:05:10,SarlackLab,domain,these-accommodation.gl.at.ply.gg,#Njrat,https://twitter.com/SarlackLab/status/1786592881517507045
2024-05-04 03:30:45,harugasumi,domain,epocerd.co.jp.ntszl.cn,#phishing,https://twitter.com/harugasumi/status/1786599317060645327
2024-05-04 03:30:45,harugasumi,domain,epocerd.co.jp.moshimoshiconcierge.net,#phishing,https://twitter.com/harugasumi/status/1786599317060645327
2024-05-04 03:30:45,harugasumi,url,https://epocerd.co.jp.moshimoshiconcierge.net/Xapz,#phishing,https://twitter.com/harugasumi/status/1786599317060645327
2024-05-04 03:30:45,harugasumi,url,https://epocerd.co.jp.cleverdrive.net/Xapz,#phishing,https://twitter.com/harugasumi/status/1786599317060645327
