2023-01-29 00:01:21,TrackerC2Bot,ip,77.73.133.19,#malware,https://twitter.com/TrackerC2Bot/status/1619485814659989504
2023-01-29 00:01:49,RedPacketSec,md5,c1f8ec1bc65359d192fcd18d7cffb958,#malware,https://twitter.com/RedPacketSec/status/1619485934017290240
2023-01-29 00:01:50,RedPacketSec,md5,93dc9f86cc0b02d0c89599099447ab86,#malware,https://twitter.com/RedPacketSec/status/1619485938094063616
2023-01-29 00:01:50,RedPacketSec,md5,bfb5e25db4aa506dd821667fe22d8a0e,#malware,https://twitter.com/RedPacketSec/status/1619485935086850050
2023-01-29 00:01:50,RedPacketSec,md5,f2a5e61709415d155b3a251f5bae6a2f,#malware,https://twitter.com/RedPacketSec/status/1619485936148008960
2023-01-29 00:01:50,RedPacketSec,md5,970848bfcc1c80ef7334112696e02b2c,#malware,https://twitter.com/RedPacketSec/status/1619485937167220737
2023-01-29 00:01:51,RedPacketSec,md5,292c2041324167f161a057a980b1e6d0,#malware,https://twitter.com/RedPacketSec/status/1619485939167895552
2023-01-29 00:01:51,RedPacketSec,md5,f1c1bb775bdefa793a8c6add1e10ab04,#malware #ransomware,https://twitter.com/RedPacketSec/status/1619485942032601088
2023-01-29 00:01:51,RedPacketSec,md5,82fddf18257b88127a7ec61e79a5208a,#malware,https://twitter.com/RedPacketSec/status/1619485940187013123
2023-01-29 00:01:51,RedPacketSec,md5,8d7df991938615da66351c6ff74b9d3d,#malware,https://twitter.com/RedPacketSec/status/1619485941101379584
2023-01-29 00:09:03,AtomSpam,url,https://printsense.ca/,#phishing,https://twitter.com/AtomSpam/status/1619487751421714440
2023-01-29 00:12:25,AtomSpam,url,https://0vdf45.csb.app/,#phishing,https://twitter.com/AtomSpam/status/1619488599883251725
2023-01-29 00:15:12,AtomSpam,url,https://s.smcbazmstcszu.icu/,#phishing,https://twitter.com/AtomSpam/status/1619489300361498625
2023-01-29 00:15:13,RdpSnitch,ip,142.93.8.59,,https://twitter.com/RdpSnitch/status/1619489304153047042
2023-01-29 00:15:13,RdpSnitch,ip,118.40.152.117,,https://twitter.com/RdpSnitch/status/1619489303020675077
2023-01-29 00:15:13,RdpSnitch,ip,45.80.29.20,,https://twitter.com/RdpSnitch/status/1619489303020675077
2023-01-29 00:15:13,RdpSnitch,ip,135.148.59.38,,https://twitter.com/RdpSnitch/status/1619489303020675077
2023-01-29 00:19:21,AtomSpam,url,http://www.sqrmnwae.cf/,#phishing,https://twitter.com/AtomSpam/status/1619490344239775749
2023-01-29 00:21:56,ecarlesi,url,https://kr-metamask.network,#phishing,https://twitter.com/ecarlesi/status/1619490994877091841
2023-01-29 00:23:55,AtomSpam,url,http://cm47536.tw1.ru/axe/orange22/,#phishing,https://twitter.com/AtomSpam/status/1619491491864272897
2023-01-29 00:29:03,AtomSpam,url,http://www.vmkikuxe.ml/,#phishing,https://twitter.com/AtomSpam/status/1619492786478137345
2023-01-29 00:32:04,AtomSpam,url,http://www.glutfgua.ga/,#phishing,https://twitter.com/AtomSpam/status/1619493542908289025
2023-01-29 00:34:58,AtomSpam,url,https://www.vmkikuxe.ga/,#phishing,https://twitter.com/AtomSpam/status/1619494274147426305
2023-01-29 00:36:02,ecarlesi,url,http://ameli-crtvitale.com/,#phishing,https://twitter.com/ecarlesi/status/1619494541819617280
2023-01-29 00:36:52,ecarlesi,url,https://ameli-crtvitale.com/,#phishing,https://twitter.com/ecarlesi/status/1619494751241179136
2023-01-29 00:38:46,PhishStats,ip,205.144.171.227,#phishing,https://twitter.com/PhishStats/status/1619495229370912768
2023-01-29 00:38:46,PhishStats,url,http://sidneyrealestates.com/,#phishing,https://twitter.com/PhishStats/status/1619495229370912768
2023-01-29 00:39:03,AtomSpam,ip,192.161.165.211,#phishing,https://twitter.com/AtomSpam/status/1619495302511165441
2023-01-29 00:39:03,AtomSpam,url,https://192.161.165.211/,#phishing,https://twitter.com/AtomSpam/status/1619495302511165441
2023-01-29 00:40:45,harugasumi,ip,115.144.69.14,#phishing,https://twitter.com/harugasumi/status/1619495729164328961
2023-01-29 00:40:45,harugasumi,url,https://id.axme-pom.jp/,#phishing,https://twitter.com/harugasumi/status/1619495729164328961
2023-01-29 00:43:11,AtomSpam,url,https://pay-jontok92.vercel.app/,#phishing,https://twitter.com/AtomSpam/status/1619496342987968512
2023-01-29 00:46:39,harugasumi,url,https://www.goto-etc-co.upansdn.pqewmgj.cn/jp,#phishing,https://twitter.com/harugasumi/status/1619497214749085698
2023-01-29 00:46:39,harugasumi,ip,45.42.215.127,#phishing,https://twitter.com/harugasumi/status/1619497214749085698
2023-01-29 00:53:40,HackProtectSi,domain,binancecoins.com,#phishing,https://twitter.com/HackProtectSi/status/1619498982270722052
2023-01-29 00:53:40,HackProtectSi,domain,coingjecko.com,#phishing,https://twitter.com/HackProtectSi/status/1619498982270722052
2023-01-29 00:59:03,AtomSpam,url,https://competent-margulis.213-32-105-173.plesk.page/credit-agricol/region/,#phishing,https://twitter.com/AtomSpam/status/1619500337286586369
2023-01-29 01:00:34,ecarlesi,url,http://42999.biz/,#malware,https://twitter.com/ecarlesi/status/1619500715126185985
2023-01-29 01:00:57,ecarlesi,url,http://41177.biz/,#malware,https://twitter.com/ecarlesi/status/1619500815315509248
2023-01-29 01:01:48,ecarlesi,url,http://sarahwellingtonxx.org/,#phishing,https://twitter.com/ecarlesi/status/1619501026633039873
2023-01-29 01:01:57,ecarlesi,url,http://sarahwellingtonxx.info/,#phishing,https://twitter.com/ecarlesi/status/1619501064192942080
2023-01-29 01:02:01,harugasumi,url,https://netstation.sj8vsd8fbh73.com/,#phishing,https://twitter.com/harugasumi/status/1619501084095188992
2023-01-29 01:02:01,harugasumi,ip,45.154.2.49,#phishing,https://twitter.com/harugasumi/status/1619501084095188992
2023-01-29 01:02:01,harugasumi,url,https://rebrand.ly/tyovqfv,#phishing,https://twitter.com/harugasumi/status/1619501084095188992
2023-01-29 01:02:43,ecarlesi,url,http://39267.biz/,#malware,https://twitter.com/ecarlesi/status/1619501256778694657
2023-01-29 01:02:47,ecarlesi,url,http://39995.biz/,#malware,https://twitter.com/ecarlesi/status/1619501275418169345
2023-01-29 01:02:49,ecarlesi,url,http://47655.biz/,#malware,https://twitter.com/ecarlesi/status/1619501285010440194
2023-01-29 01:04:06,ecarlesi,url,http://86473.net/,#malware,https://twitter.com/ecarlesi/status/1619501606046961664
2023-01-29 01:04:24,ecarlesi,url,http://21625.net/,#malware,https://twitter.com/ecarlesi/status/1619501679845543936
2023-01-29 01:05:23,ecarlesi,url,https://0787.org/,#malware,https://twitter.com/ecarlesi/status/1619501927448064002
2023-01-29 01:06:24,noladefense,url,http://netflxxconfirmat.hostfree.pw/home/login,#phishing #scam,https://twitter.com/noladefense/status/1619502185925984256
