2022-10-12 00:01:40,ecarlesi,url,https://tarif-updatee-brimo.com/-brimo/,#phishing,https://twitter.com/ecarlesi/status/1579985618423382016
2022-10-12 00:03:32,ecarlesi,url,https://hastecarriagedeliverycompany.com/lcl-onsolidations,#phishing,https://twitter.com/ecarlesi/status/1579986087383994370
2022-10-12 00:15:14,RdpSnitch,ip,45.139.162.13,,https://twitter.com/RdpSnitch/status/1579989030439002112
2022-10-12 00:15:15,RdpSnitch,ip,103.125.139.231,,https://twitter.com/RdpSnitch/status/1579989034880974849
2022-10-12 00:15:15,RdpSnitch,ip,46.101.169.102,,https://twitter.com/RdpSnitch/status/1579989034880974849
2022-10-12 00:31:56,AP_Zenmashi,ip,45.12.138.122,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1579993234885185536
2022-10-12 00:31:56,AP_Zenmashi,url,https://hdscgrkhce.duckdns.org,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1579993234885185536
2022-10-12 00:33:01,AP_Zenmashi,url,https://frmyoihoyk.duckdns.org,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1579993504968634370
2022-10-12 00:52:23,PhishStats,ip,159.223.169.120,#phishing,https://twitter.com/PhishStats/status/1579998378515103748
2022-10-12 00:52:23,PhishStats,url,http://marpanassianghari05.ml/,#phishing,https://twitter.com/PhishStats/status/1579998378515103748
2022-10-12 00:53:03,harugasumi,url,https://bhatrry.top/jp.php,#phishing,https://twitter.com/harugasumi/status/1579998549571346437
2022-10-12 00:53:03,harugasumi,url,https://rebrand.ly/1f49b2,#phishing,https://twitter.com/harugasumi/status/1579998549571346437
2022-10-12 00:59:29,harugasumi,url,https://www.xinglanghz.com/jp,#phishing,https://twitter.com/harugasumi/status/1580000166828204033
2022-10-12 00:59:29,harugasumi,ip,155.94.128.87,#phishing,https://twitter.com/harugasumi/status/1580000166828204033
2022-10-12 00:59:29,harugasumi,url,https://urlzs.com/hzqas,#phishing,https://twitter.com/harugasumi/status/1580000166828204033
2022-10-12 01:04:50,harugasumi,url,https://connecct-login.xiyangyang1314.com,#phishing,https://twitter.com/harugasumi/status/1580001512973303808
2022-10-12 01:06:10,ShadowChasing1,md5,00e6f597354d69cdad7ea5deeb3c6857,,https://twitter.com/ShadowChasing1/status/1580001848211410944
2022-10-12 01:06:10,ShadowChasing1,url,http://wayna.myartsonline.com/wa/yn.txt,,https://twitter.com/ShadowChasing1/status/1580001848211410944
2022-10-12 01:06:10,ShadowChasing1,url,http://wayna.myartsonline.com/wa/del.php?filename=yn,,https://twitter.com/ShadowChasing1/status/1580001850895450112
2022-10-12 01:06:10,ShadowChasing1,url,http://wayna.myartsonline.com/wa/post.php,,https://twitter.com/ShadowChasing1/status/1580001848211410944
2022-10-12 01:06:10,ShadowChasing1,url,http://wayna.myartsonline.com/wa/yn.down,,https://twitter.com/ShadowChasing1/status/1580001848211410944
2022-10-12 01:09:09,ecarlesi,url,https://esimunlock.com,#phishing,https://twitter.com/ecarlesi/status/1580002599360778240
2022-10-12 01:11:21,ecarlesi,url,http://macarte-renouv.info,#phishing,https://twitter.com/ecarlesi/status/1580003153507864578
2022-10-12 01:13:18,harugasumi,url,https://ekinet.top,#phishing,https://twitter.com/harugasumi/status/1580003644631822336
2022-10-12 01:13:18,harugasumi,ip,204.44.66.37,#phishing,https://twitter.com/harugasumi/status/1580003644631822336
2022-10-12 01:16:33,ecarlesi,url,http://magsemprecerto0202.xyz,#phishing,https://twitter.com/ecarlesi/status/1580004463456067584
2022-10-12 01:16:53,ecarlesi,url,http://ameliservice.org,#phishing,https://twitter.com/ecarlesi/status/1580004543990996993
2022-10-12 01:18:47,drb_ra,ip,64.44.102.244,#CobaltStrike,https://twitter.com/drb_ra/status/1580005023219650560
2022-10-12 01:24:39,ecarlesi,url,https://processcards.info,#phishing,https://twitter.com/ecarlesi/status/1580006500461862913
2022-10-12 01:27:58,ecarlesi,url,http://kaiserkai.info,#phishing,https://twitter.com/ecarlesi/status/1580007334495268866
2022-10-12 01:39:06,ecarlesi,url,http://dentafine.info,#phishing,https://twitter.com/ecarlesi/status/1580010139108646912
2022-10-12 01:40:02,dnstwist,domain,stearncormmunity.com,#phishing,https://twitter.com/dnstwist/status/1580010369942274051
2022-10-12 01:40:02,dnstwist,domain,www-twitter.com,#phishing,https://twitter.com/dnstwist/status/1580010371154255877
2022-10-12 01:52:05,ecarlesi,url,http://bnanregresolv.monster/,#phishing,https://twitter.com/ecarlesi/status/1580013403329863680
2022-10-12 01:52:10,ecarlesi,url,http://bnanregresolv.monster/index-2.html,#phishing,https://twitter.com/ecarlesi/status/1580013427334189056
2022-10-12 01:54:52,ecarlesi,url,http://iberiada.info,#phishing,https://twitter.com/ecarlesi/status/1580014103854469120
2022-10-12 02:00:21,ecarlesi,url,https://layanantarifbrii.online/,#phishing,https://twitter.com/ecarlesi/status/1580015485021667328
2022-10-12 02:00:24,ecarlesi,url,http://onedream.info/wordpress-6.0.2.zip,#phishing,https://twitter.com/ecarlesi/status/1580015496459866112
2022-10-12 02:00:28,ecarlesi,url,https://clux-basefx.ltd/hyipmanagerpro_ion_%282020%29-latest_version.zip,#phishing,https://twitter.com/ecarlesi/status/1580015515380387841
2022-10-12 02:04:54,quicksandphish,url,http://weib.ib.mi.ziuihobank.cyou/client/index.php,#phishing,https://twitter.com/quicksandphish/status/1580016631308173312
2022-10-12 02:05:41,ecarlesi,url,https://hracitad.online/,#phishing,https://twitter.com/ecarlesi/status/1580016825236361216
2022-10-12 02:05:53,quicksandphish,url,https://web.id.miizuhabanks.sainsbues.cyou/client/index.php,#phishing,https://twitter.com/quicksandphish/status/1580016878390345728
2022-10-12 02:06:15,drb_ra,ip,52.7.230.192,#CobaltStrike,https://twitter.com/drb_ra/status/1580016968685322241
